alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoids_phenols,proanthocyanins,color_intensity,hue,OD280_or_OD315_of_diluted_wines,proline,y_actual,y_pred,MinSub,MinSubTime,MinSubCount,MinSubRnd1,MinSubRnd1Time,MinSubRnd1Count,MinSubRnd3,MinSubRnd3Time,MinSubRnd3Count,MinSubRnd5,MinSubRnd5Time,MinSubRnd5Count,MinCard,MinCardTime,MinCardCount
0.7898062116253493,0.6855019740497783,0.7072468594565444,-1.289707171938568,1.141558470661568,0.6487642398033955,1.0046999564606094,-1.5459217812984194,0.12107098203104696,0.01812905901946736,0.01119017852208315,1.0569515899119117,0.3124203042543651,0,0,"{2: 1*x_2_0 + -0.7072468594565444 = 0, 3: 1*x_3_0 + 1.289707171938568 = 0, 4: 1*x_4_0 + -1.141558470661568 = 0, 5: 1*x_5_0 + -0.6487642398033955 = 0, 6: 1*x_6_0 + -1.0046999564606094 = 0, 8: 1*x_8_0 + -0.12107098203104696 = 0, 9: 1*x_9_0 + -0.01812905901946736 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 11: 1*x_11_0 + -1.0569515899119117 = 0, 12: 1*x_12_0 + -0.3124203042543651 = 0}",0.3523589309999977,10,"{4: 1*x_4_0 + -1.141558470661568 = 0, 5: 1*x_5_0 + -0.6487642398033955 = 0, 8: 1*x_8_0 + -0.12107098203104696 = 0, 6: 1*x_6_0 + -1.0046999564606094 = 0, 9: 1*x_9_0 + -0.01812905901946736 = 0, 1: 1*x_1_0 + -0.6855019740497783 = 0, 11: 1*x_11_0 + -1.0569515899119117 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 3: 1*x_3_0 + 1.289707171938568 = 0, 0: 1*x_0_0 + -0.7898062116253493 = 0}",0.3301693900000089,10,"{2: 1*x_2_0 + -0.7072468594565444 = 0, 7: 1*x_7_0 + 1.5459217812984194 = 0, 6: 1*x_6_0 + -1.0046999564606094 = 0, 1: 1*x_1_0 + -0.6855019740497783 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 12: 1*x_12_0 + -0.3124203042543651 = 0, 3: 1*x_3_0 + 1.289707171938568 = 0, 8: 1*x_8_0 + -0.12107098203104696 = 0, 0: 1*x_0_0 + -0.7898062116253493 = 0}",1.036779303000003,9,"{2: 1*x_2_0 + -0.7072468594565444 = 0, 4: 1*x_4_0 + -1.141558470661568 = 0, 6: 1*x_6_0 + -1.0046999564606094 = 0, 9: 1*x_9_0 + -0.01812905901946736 = 0, 8: 1*x_8_0 + -0.12107098203104696 = 0, 5: 1*x_5_0 + -0.6487642398033955 = 0, 11: 1*x_11_0 + -1.0569515899119117 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 3: 1*x_3_0 + 1.289707171938568 = 0, 7: 1*x_7_0 + 1.5459217812984194 = 0}",1.8398444570000265,10,,,0
1.493907241688681,1.5293053309099924,0.2686059501071886,-0.17865270046866544,0.7904917675210028,0.8891139720463627,0.6231926019723388,-0.4984069930335466,-0.5972835113531687,0.0786888566341233,-0.38367030589151063,1.0145783054514796,1.060776332826781,0,0,"{2: 1*x_2_0 + -0.2686059501071886 = 0, 3: 1*x_3_0 + 0.17865270046866544 = 0, 4: 1*x_4_0 + -0.7904917675210028 = 0, 5: 1*x_5_0 + -0.8891139720463627 = 0, 6: 1*x_6_0 + -0.6231926019723388 = 0, 7: 1*x_7_0 + 0.4984069930335466 = 0, 8: 1*x_8_0 + 0.5972835113531687 = 0, 9: 1*x_9_0 + -0.0786888566341233 = 0, 10: 1*x_10_0 + 0.38367030589151063 = 0, 11: 1*x_11_0 + -1.0145783054514796 = 0, 12: 1*x_12_0 + -1.060776332826781 = 0}",0.37534613200000067,11,"{2: 1*x_2_0 + -0.2686059501071886 = 0, 12: 1*x_12_0 + -1.060776332826781 = 0, 11: 1*x_11_0 + -1.0145783054514796 = 0, 6: 1*x_6_0 + -0.6231926019723388 = 0, 7: 1*x_7_0 + 0.4984069930335466 = 0, 10: 1*x_10_0 + 0.38367030589151063 = 0, 1: 1*x_1_0 + -1.5293053309099924 = 0, 4: 1*x_4_0 + -0.7904917675210028 = 0, 8: 1*x_8_0 + 0.5972835113531687 = 0, 3: 1*x_3_0 + 0.17865270046866544 = 0}",0.49292046300000436,10,"{3: 1*x_3_0 + 0.17865270046866544 = 0, 1: 1*x_1_0 + -1.5293053309099924 = 0, 7: 1*x_7_0 + 0.4984069930335466 = 0, 0: 1*x_0_0 + -1.493907241688681 = 0, 12: 1*x_12_0 + -1.060776332826781 = 0, 10: 1*x_10_0 + 0.38367030589151063 = 0, 2: 1*x_2_0 + -0.2686059501071886 = 0, 6: 1*x_6_0 + -0.6231926019723388 = 0, 8: 1*x_8_0 + 0.5972835113531687 = 0}",1.0036339740000244,9,"{2: 1*x_2_0 + -0.2686059501071886 = 0, 7: 1*x_7_0 + 0.4984069930335466 = 0, 0: 1*x_0_0 + -1.493907241688681 = 0, 3: 1*x_3_0 + 0.17865270046866544 = 0, 4: 1*x_4_0 + -0.7904917675210028 = 0, 10: 1*x_10_0 + 0.38367030589151063 = 0, 8: 1*x_8_0 + 0.5972835113531687 = 0, 1: 1*x_1_0 + -1.5293053309099924 = 0, 12: 1*x_12_0 + -1.060776332826781 = 0, 9: 1*x_9_0 + -0.0786888566341233 = 0}",1.9892065090000415,10,,,0
-0.08723191354125735,0.4251796618269463,1.2189945870307928,0.45194578333857716,-0.2627083419006926,-1.209940356208885,-1.5353358510534032,1.3548884015889215,-1.473325576455871,-0.19815593246144583,-0.8224041774621704,-0.42611336620322526,-0.467780661704111,2,2,"{2: 1*x_2_0 + -1.2189945870307928 = 0, 3: 1*x_3_0 + -0.45194578333857716 = 0, 4: 1*x_4_0 + 0.2627083419006926 = 0, 5: 1*x_5_0 + 1.209940356208885 = 0, 6: 1*x_6_0 + 1.5353358510534032 = 0, 7: 1*x_7_0 + -1.3548884015889215 = 0, 8: 1*x_8_0 + 1.473325576455871 = 0, 9: 1*x_9_0 + 0.19815593246144583 = 0, 10: 1*x_10_0 + 0.8224041774621704 = 0, 11: 1*x_11_0 + 0.42611336620322526 = 0, 12: 1*x_12_0 + 0.467780661704111 = 0}",0.3798659630000003,11,"{6: 1*x_6_0 + 1.5353358510534032 = 0, 9: 1*x_9_0 + 0.19815593246144583 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0, 11: 1*x_11_0 + 0.42611336620322526 = 0, 1: 1*x_1_0 + -0.4251796618269463 = 0, 3: 1*x_3_0 + -0.45194578333857716 = 0, 8: 1*x_8_0 + 1.473325576455871 = 0, 10: 1*x_10_0 + 0.8224041774621704 = 0, 4: 1*x_4_0 + 0.2627083419006926 = 0, 12: 1*x_12_0 + 0.467780661704111 = 0}",0.3601538399999953,10,"{6: 1*x_6_0 + 1.5353358510534032 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0, 10: 1*x_10_0 + 0.8224041774621704 = 0, 11: 1*x_11_0 + 0.42611336620322526 = 0, 12: 1*x_12_0 + 0.467780661704111 = 0, 5: 1*x_5_0 + 1.209940356208885 = 0, 3: 1*x_3_0 + -0.45194578333857716 = 0, 4: 1*x_4_0 + 0.2627083419006926 = 0, 9: 1*x_9_0 + 0.19815593246144583 = 0, 0: 1*x_0_0 + 0.08723191354125735 = 0}",1.082998363999991,10,"{11: 1*x_11_0 + 0.42611336620322526 = 0, 3: 1*x_3_0 + -0.45194578333857716 = 0, 6: 1*x_6_0 + 1.5353358510534032 = 0, 12: 1*x_12_0 + 0.467780661704111 = 0, 0: 1*x_0_0 + 0.08723191354125735 = 0, 8: 1*x_8_0 + 1.473325576455871 = 0, 10: 1*x_10_0 + 0.8224041774621704 = 0, 1: 1*x_1_0 + -0.4251796618269463 = 0, 9: 1*x_9_0 + 0.19815593246144583 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0}",1.8400379270000258,10,,,0
0.900980058477454,-0.7507590589037777,1.2189945870307928,0.9023732717723215,0.08835836123987255,1.1294637042893299,1.2255726353748715,-0.5789850536693061,1.3825715557789382,0.2776710487965634,1.0202780831346008,0.13886375993587455,1.713597549241016,0,0,"{2: 1*x_2_0 + -1.2189945870307928 = 0, 3: 1*x_3_0 + -0.9023732717723215 = 0, 4: 1*x_4_0 + -0.08835836123987255 = 0, 5: 1*x_5_0 + -1.1294637042893299 = 0, 6: 1*x_6_0 + -1.2255726353748715 = 0, 7: 1*x_7_0 + 0.5789850536693061 = 0, 8: 1*x_8_0 + -1.3825715557789382 = 0, 9: 1*x_9_0 + -0.2776710487965634 = 0, 10: 1*x_10_0 + -1.0202780831346008 = 0, 11: 1*x_11_0 + -0.13886375993587455 = 0, 12: 1*x_12_0 + -1.713597549241016 = 0}",0.372758472000001,11,"{12: 1*x_12_0 + -1.713597549241016 = 0, 4: 1*x_4_0 + -0.08835836123987255 = 0, 7: 1*x_7_0 + 0.5789850536693061 = 0, 8: 1*x_8_0 + -1.3825715557789382 = 0, 0: 1*x_0_0 + -0.900980058477454 = 0, 11: 1*x_11_0 + -0.13886375993587455 = 0, 1: 1*x_1_0 + 0.7507590589037777 = 0, 6: 1*x_6_0 + -1.2255726353748715 = 0, 5: 1*x_5_0 + -1.1294637042893299 = 0, 10: 1*x_10_0 + -1.0202780831346008 = 0, 9: 1*x_9_0 + -0.2776710487965634 = 0}",0.3839876870000012,11,"{5: 1*x_5_0 + -1.1294637042893299 = 0, 0: 1*x_0_0 + -0.900980058477454 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0, 11: 1*x_11_0 + -0.13886375993587455 = 0, 7: 1*x_7_0 + 0.5789850536693061 = 0, 12: 1*x_12_0 + -1.713597549241016 = 0, 6: 1*x_6_0 + -1.2255726353748715 = 0, 4: 1*x_4_0 + -0.08835836123987255 = 0, 1: 1*x_1_0 + 0.7507590589037777 = 0, 3: 1*x_3_0 + -0.9023732717723215 = 0}",1.1980418309999834,10,"{4: 1*x_4_0 + -0.08835836123987255 = 0, 1: 1*x_1_0 + 0.7507590589037777 = 0, 8: 1*x_8_0 + -1.3825715557789382 = 0, 12: 1*x_12_0 + -1.713597549241016 = 0, 6: 1*x_6_0 + -1.2255726353748715 = 0, 3: 1*x_3_0 + -0.9023732717723215 = 0, 11: 1*x_11_0 + -0.13886375993587455 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0, 0: 1*x_0_0 + -0.900980058477454 = 0}",1.8198646130000498,9,,,0
-0.7789802939543553,-1.0469878969504487,-1.6321713237400184,0.03154679413374948,-1.5265484732067272,-0.2966113736856097,-0.029385767547071496,-0.7401411749408248,-0.9652211786963036,-0.16355033382449968,0.7131643730351397,1.2264447277536419,-0.7543850981786533,1,1,"{0: 1*x_0_0 + 0.7789802939543553 = 0, 2: 1*x_2_0 + 1.6321713237400184 = 0, 4: 1*x_4_0 + 1.5265484732067272 = 0, 5: 1*x_5_0 + 0.2966113736856097 = 0, 6: 1*x_6_0 + 0.029385767547071496 = 0, 7: 1*x_7_0 + 0.7401411749408248 = 0, 8: 1*x_8_0 + 0.9652211786963036 = 0, 9: 1*x_9_0 + 0.16355033382449968 = 0, 10: 1*x_10_0 + -0.7131643730351397 = 0, 11: 1*x_11_0 + -1.2264447277536419 = 0}",0.35868383000000037,10,"{0: 1*x_0_0 + 0.7789802939543553 = 0, 2: 1*x_2_0 + 1.6321713237400184 = 0, 5: 1*x_5_0 + 0.2966113736856097 = 0, 7: 1*x_7_0 + 0.7401411749408248 = 0, 6: 1*x_6_0 + 0.029385767547071496 = 0, 10: 1*x_10_0 + -0.7131643730351397 = 0, 4: 1*x_4_0 + 1.5265484732067272 = 0, 8: 1*x_8_0 + 0.9652211786963036 = 0, 9: 1*x_9_0 + 0.16355033382449968 = 0, 11: 1*x_11_0 + -1.2264447277536419 = 0}",0.3438364339999964,10,"{0: 1*x_0_0 + 0.7789802939543553 = 0, 10: 1*x_10_0 + -0.7131643730351397 = 0, 5: 1*x_5_0 + 0.2966113736856097 = 0, 7: 1*x_7_0 + 0.7401411749408248 = 0, 8: 1*x_8_0 + 0.9652211786963036 = 0, 11: 1*x_11_0 + -1.2264447277536419 = 0, 4: 1*x_4_0 + 1.5265484732067272 = 0, 2: 1*x_2_0 + 1.6321713237400184 = 0, 9: 1*x_9_0 + 0.16355033382449968 = 0, 6: 1*x_6_0 + 0.029385767547071496 = 0}",1.0832363989999862,10,"{11: 1*x_11_0 + -1.2264447277536419 = 0, 6: 1*x_6_0 + 0.029385767547071496 = 0, 2: 1*x_2_0 + 1.6321713237400184 = 0, 10: 1*x_10_0 + -0.7131643730351397 = 0, 12: 1*x_12_0 + 0.7543850981786533 = 0, 3: 1*x_3_0 + -0.03154679413374948 = 0, 9: 1*x_9_0 + 0.16355033382449968 = 0, 0: 1*x_0_0 + 0.7789802939543553 = 0, 5: 1*x_5_0 + 0.2966113736856097 = 0}",1.7500278830000298,9,,,0
1.6050810885407856,-0.3737405377534693,1.2921014052556856,0.1516607910494142,1.42241183317402,0.8089973946320398,1.1151362959177407,-0.25667281112626794,0.6642170623947224,0.4939560402774766,0.49379743724980946,0.054117191015009475,1.697675080547986,0,0,"{2: 1*x_2_0 + -1.2921014052556856 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 4: 1*x_4_0 + -1.42241183317402 = 0, 5: 1*x_5_0 + -0.8089973946320398 = 0, 6: 1*x_6_0 + -1.1151362959177407 = 0, 7: 1*x_7_0 + 0.25667281112626794 = 0, 8: 1*x_8_0 + -0.6642170623947224 = 0, 9: 1*x_9_0 + -0.4939560402774766 = 0, 10: 1*x_10_0 + -0.49379743724980946 = 0, 11: 1*x_11_0 + -0.054117191015009475 = 0, 12: 1*x_12_0 + -1.697675080547986 = 0}",0.3551733569999982,11,"{3: 1*x_3_0 + -0.1516607910494142 = 0, 4: 1*x_4_0 + -1.42241183317402 = 0, 12: 1*x_12_0 + -1.697675080547986 = 0, 6: 1*x_6_0 + -1.1151362959177407 = 0, 11: 1*x_11_0 + -0.054117191015009475 = 0, 7: 1*x_7_0 + 0.25667281112626794 = 0, 2: 1*x_2_0 + -1.2921014052556856 = 0, 9: 1*x_9_0 + -0.4939560402774766 = 0, 10: 1*x_10_0 + -0.49379743724980946 = 0, 5: 1*x_5_0 + -0.8089973946320398 = 0, 8: 1*x_8_0 + -0.6642170623947224 = 0}",0.35830620699999827,11,"{1: 1*x_1_0 + 0.3737405377534693 = 0, 8: 1*x_8_0 + -0.6642170623947224 = 0, 0: 1*x_0_0 + -1.6050810885407856 = 0, 10: 1*x_10_0 + -0.49379743724980946 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 7: 1*x_7_0 + 0.25667281112626794 = 0, 6: 1*x_6_0 + -1.1151362959177407 = 0, 2: 1*x_2_0 + -1.2921014052556856 = 0, 12: 1*x_12_0 + -1.697675080547986 = 0}",0.9643021830000009,9,"{0: 1*x_0_0 + -1.6050810885407856 = 0, 12: 1*x_12_0 + -1.697675080547986 = 0, 10: 1*x_10_0 + -0.49379743724980946 = 0, 4: 1*x_4_0 + -1.42241183317402 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 2: 1*x_2_0 + -1.2921014052556856 = 0, 7: 1*x_7_0 + 0.25667281112626794 = 0, 5: 1*x_5_0 + -0.8089973946320398 = 0, 1: 1*x_1_0 + 0.3737405377534693 = 0}",1.830458388000011,9,,,0
-1.236028331013008,0.9817308120964493,-1.339744050840448,-0.1486242012397487,-0.8946284075537099,-0.47286784399711884,-0.3908137875885912,0.06563943141676976,0.48900864937418226,-1.634288275894709,-0.12042998294911446,0.6190943171541092,-0.5824224362939279,1,1,"{1: 1*x_1_0 + -0.9817308120964493 = 0, 2: 1*x_2_0 + 1.339744050840448 = 0, 3: 1*x_3_0 + 0.1486242012397487 = 0, 4: 1*x_4_0 + 0.8946284075537099 = 0, 5: 1*x_5_0 + 0.47286784399711884 = 0, 6: 1*x_6_0 + 0.3908137875885912 = 0, 8: 1*x_8_0 + -0.48900864937418226 = 0, 9: 1*x_9_0 + 1.634288275894709 = 0, 10: 1*x_10_0 + 0.12042998294911446 = 0, 11: 1*x_11_0 + -0.6190943171541092 = 0, 12: 1*x_12_0 + 0.5824224362939279 = 0}",0.48349185500000047,11,"{11: 1*x_11_0 + -0.6190943171541092 = 0, 4: 1*x_4_0 + 0.8946284075537099 = 0, 9: 1*x_9_0 + 1.634288275894709 = 0, 12: 1*x_12_0 + 0.5824224362939279 = 0, 8: 1*x_8_0 + -0.48900864937418226 = 0, 0: 1*x_0_0 + 1.236028331013008 = 0, 7: 1*x_7_0 + -0.06563943141676976 = 0, 10: 1*x_10_0 + 0.12042998294911446 = 0, 2: 1*x_2_0 + 1.339744050840448 = 0, 6: 1*x_6_0 + 0.3908137875885912 = 0}",0.3566811900000033,10,"{11: 1*x_11_0 + -0.6190943171541092 = 0, 9: 1*x_9_0 + 1.634288275894709 = 0, 0: 1*x_0_0 + 1.236028331013008 = 0, 10: 1*x_10_0 + 0.12042998294911446 = 0, 2: 1*x_2_0 + 1.339744050840448 = 0, 3: 1*x_3_0 + 0.1486242012397487 = 0, 6: 1*x_6_0 + 0.3908137875885912 = 0, 1: 1*x_1_0 + -0.9817308120964493 = 0, 4: 1*x_4_0 + 0.8946284075537099 = 0}",1.1125762850000172,9,"{11: 1*x_11_0 + -0.6190943171541092 = 0, 3: 1*x_3_0 + 0.1486242012397487 = 0, 6: 1*x_6_0 + 0.3908137875885912 = 0, 2: 1*x_2_0 + 1.339744050840448 = 0, 5: 1*x_5_0 + 0.47286784399711884 = 0, 0: 1*x_0_0 + 1.236028331013008 = 0, 9: 1*x_9_0 + 1.634288275894709 = 0, 10: 1*x_10_0 + 0.12042998294911446 = 0, 4: 1*x_4_0 + 0.8946284075537099 = 0}",1.7453695240000116,9,,,0
0.4933426200197359,1.412609121982516,0.4148195865569739,1.052515767916903,0.15857170186798558,-0.7933341536544085,-1.2843441704690146,0.5491077952313266,-0.31695005052030417,0.9697830215354855,-1.1295178875616327,-1.4854454777140376,0.009893399086792766,2,2,"{2: 1*x_2_0 + -0.4148195865569739 = 0, 4: 1*x_4_0 + -0.15857170186798558 = 0, 5: 1*x_5_0 + 0.7933341536544085 = 0, 6: 1*x_6_0 + 1.2843441704690146 = 0, 7: 1*x_7_0 + -0.5491077952313266 = 0, 8: 1*x_8_0 + 0.31695005052030417 = 0, 9: 1*x_9_0 + -0.9697830215354855 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 11: 1*x_11_0 + 1.4854454777140376 = 0, 12: 1*x_12_0 + -0.009893399086792766 = 0}",0.36392270900000057,10,"{12: 1*x_12_0 + -0.009893399086792766 = 0, 2: 1*x_2_0 + -0.4148195865569739 = 0, 0: 1*x_0_0 + -0.4933426200197359 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 9: 1*x_9_0 + -0.9697830215354855 = 0, 6: 1*x_6_0 + 1.2843441704690146 = 0, 1: 1*x_1_0 + -1.412609121982516 = 0, 7: 1*x_7_0 + -0.5491077952313266 = 0, 11: 1*x_11_0 + 1.4854454777140376 = 0}",0.3071282709999963,9,"{10: 1*x_10_0 + 1.1295178875616327 = 0, 12: 1*x_12_0 + -0.009893399086792766 = 0, 1: 1*x_1_0 + -1.412609121982516 = 0, 2: 1*x_2_0 + -0.4148195865569739 = 0, 5: 1*x_5_0 + 0.7933341536544085 = 0, 9: 1*x_9_0 + -0.9697830215354855 = 0, 8: 1*x_8_0 + 0.31695005052030417 = 0, 11: 1*x_11_0 + 1.4854454777140376 = 0, 6: 1*x_6_0 + 1.2843441704690146 = 0}",1.0643380149999757,9,"{11: 1*x_11_0 + 1.4854454777140376 = 0, 6: 1*x_6_0 + 1.2843441704690146 = 0, 7: 1*x_7_0 + -0.5491077952313266 = 0, 3: 1*x_3_0 + -1.052515767916903 = 0, 12: 1*x_12_0 + -0.009893399086792766 = 0, 9: 1*x_9_0 + -0.9697830215354855 = 0, 2: 1*x_2_0 + -0.4148195865569739 = 0, 5: 1*x_5_0 + 0.7933341536544085 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 4: 1*x_4_0 + -0.15857170186798558 = 0}",1.7228631759999757,10,,,0
-1.71778166737213,-0.8854085307431735,1.2189945870307928,0.1516607910494142,-0.4031350231569187,0.7128575017348535,0.8942636170034786,-0.5789850536693061,1.5753008101015331,-1.0416673992370071,0.01119017852208315,0.9157073083771367,-0.21302116261562898,1,1,"{2: 1*x_2_0 + -1.2189945870307928 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 4: 1*x_4_0 + 0.4031350231569187 = 0, 5: 1*x_5_0 + -0.7128575017348535 = 0, 6: 1*x_6_0 + -0.8942636170034786 = 0, 8: 1*x_8_0 + -1.5753008101015331 = 0, 9: 1*x_9_0 + 1.0416673992370071 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 11: 1*x_11_0 + -0.9157073083771367 = 0, 12: 1*x_12_0 + 0.21302116261562898 = 0}",0.32938499900000195,10,"{6: 1*x_6_0 + -0.8942636170034786 = 0, 1: 1*x_1_0 + 0.8854085307431735 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0, 12: 1*x_12_0 + 0.21302116261562898 = 0, 0: 1*x_0_0 + 1.71778166737213 = 0, 5: 1*x_5_0 + -0.7128575017348535 = 0, 4: 1*x_4_0 + 0.4031350231569187 = 0, 9: 1*x_9_0 + 1.0416673992370071 = 0, 8: 1*x_8_0 + -1.5753008101015331 = 0}",0.4328916969999881,9,"{9: 1*x_9_0 + 1.0416673992370071 = 0, 11: 1*x_11_0 + -0.9157073083771367 = 0, 8: 1*x_8_0 + -1.5753008101015331 = 0, 6: 1*x_6_0 + -0.8942636170034786 = 0, 4: 1*x_4_0 + 0.4031350231569187 = 0, 5: 1*x_5_0 + -0.7128575017348535 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 1: 1*x_1_0 + 0.8854085307431735 = 0, 12: 1*x_12_0 + 0.21302116261562898 = 0, 2: 1*x_2_0 + -1.2189945870307928 = 0}",1.192866935000012,10,"{0: 1*x_0_0 + 1.71778166737213 = 0, 10: 1*x_10_0 + -0.01119017852208315 = 0, 4: 1*x_4_0 + 0.4031350231569187 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 5: 1*x_5_0 + -0.7128575017348535 = 0, 8: 1*x_8_0 + -1.5753008101015331 = 0, 11: 1*x_11_0 + -0.9157073083771367 = 0, 12: 1*x_12_0 + 0.21302116261562898 = 0, 9: 1*x_9_0 + 1.0416673992370071 = 0, 6: 1*x_6_0 + -0.8942636170034786 = 0}",1.8915810320000332,10,,,0
0.4439320214187992,0.20076387542795315,-0.06037473190482748,0.1516607910494142,-0.7542017262974838,-1.4342667729689882,-1.5353358510534032,0.06563943141676976,-1.6660548307784655,0.23441405050038053,-1.1295178875616327,-0.20012251574758508,0.10542821124497352,2,2,"{2: 1*x_2_0 + 0.06037473190482748 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 4: 1*x_4_0 + 0.7542017262974838 = 0, 5: 1*x_5_0 + 1.4342667729689882 = 0, 6: 1*x_6_0 + 1.5353358510534032 = 0, 7: 1*x_7_0 + -0.06563943141676976 = 0, 8: 1*x_8_0 + 1.6660548307784655 = 0, 9: 1*x_9_0 + -0.23441405050038053 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 11: 1*x_11_0 + 0.20012251574758508 = 0, 12: 1*x_12_0 + -0.10542821124497352 = 0}",0.36605997400000234,11,"{11: 1*x_11_0 + 0.20012251574758508 = 0, 4: 1*x_4_0 + 0.7542017262974838 = 0, 2: 1*x_2_0 + 0.06037473190482748 = 0, 6: 1*x_6_0 + 1.5353358510534032 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 9: 1*x_9_0 + -0.23441405050038053 = 0, 1: 1*x_1_0 + -0.20076387542795315 = 0, 0: 1*x_0_0 + -0.4439320214187992 = 0, 5: 1*x_5_0 + 1.4342667729689882 = 0}",0.35154796800000554,10,"{6: 1*x_6_0 + 1.5353358510534032 = 0, 2: 1*x_2_0 + 0.06037473190482748 = 0, 9: 1*x_9_0 + -0.23441405050038053 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 7: 1*x_7_0 + -0.06563943141676976 = 0, 5: 1*x_5_0 + 1.4342667729689882 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 12: 1*x_12_0 + -0.10542821124497352 = 0, 11: 1*x_11_0 + 0.20012251574758508 = 0, 0: 1*x_0_0 + -0.4439320214187992 = 0}",1.060557239000019,10,"{12: 1*x_12_0 + -0.10542821124497352 = 0, 3: 1*x_3_0 + -0.1516607910494142 = 0, 5: 1*x_5_0 + 1.4342667729689882 = 0, 2: 1*x_2_0 + 0.06037473190482748 = 0, 9: 1*x_9_0 + -0.23441405050038053 = 0, 11: 1*x_11_0 + 0.20012251574758508 = 0, 6: 1*x_6_0 + 1.5353358510534032 = 0, 4: 1*x_4_0 + 0.7542017262974838 = 0, 10: 1*x_10_0 + 1.1295178875616327 = 0, 1: 1*x_1_0 + -0.20076387542795315 = 0}",1.8027840429999742,10,,,0
